sim_time, one_dynamixel_simulation/joint1?0/position
2.353, 0.00173909
2.354, 0.00173909
2.355, 0.00173909
2.356, 0.00173909
2.357, 0.00173909
2.358, 0.00173909
2.359, 0.00173909
2.36, 0.00173909
2.361, 0.00173909
2.362, 0.00173909
2.363, 0.00173909
2.364, 0.00173909
2.365, 0.00173909
2.366, 0.00173909
2.367, 0.00173909
2.368, 0.00173909
2.369, 0.00173909
2.37, 0.00173909
2.371, 0.00173909
2.372, 0.00173909
2.373, 0.00173909
2.374, 0.00173909
2.375, 0.00173909
2.376, 0.00173909
2.377, 0.00173909
2.378, 0.00173909
2.379, 0.00173909
2.38, 0.00173909
2.381, 0.00173909
2.382, 0.00173909
2.383, 0.00173909
2.384, 0.00173909
2.385, 0.00173909
2.386, 0.00173909
2.387, 0.00173909
2.388, 0.00173909
2.389, 0.00173909
2.39, 0.00173909
2.391, 0.00173909
2.392, 0.00173909
2.393, 0.00173909
2.394, 0.00173909
2.395, 0.00173909
2.396, 0.00173909
2.397, 0.00173909
2.398, 0.00173909
2.399, 0.00173909
2.4, 0.00173909
2.401, 0.00173909
2.402, 0.00173909
2.403, 0.00173909
2.404, 0.00173909
2.405, 0.00173909
2.406, 0.00173909
2.407, 0.00173909
2.408, 0.00173909
2.409, 0.00173909
2.41, 0.00173909
2.411, 0.00173909
2.412, 0.00173909
2.413, 0.00173909
2.414, 0.00173909
2.415, 0.00173909
2.416, 0.00173909
2.417, 0.00173909
2.418, 0.00173909
2.419, 0.00173909
2.42, 0.00173909
2.421, 0.00173909
2.422, 0.00173909
2.423, 0.00173909
2.424, 0.00173909
2.425, 0.00173909
2.426, 0.00173909
2.427, 0.00173909
2.428, 0.00173909
2.429, 0.00173909
2.43, 0.00173909
2.431, 0.00173909
2.432, 0.00173909
2.433, 0.00173909
2.434, 0.00173909
2.435, 0.00173909
2.436, 0.00173909
2.437, 0.00173909
2.438, 0.00173909
2.439, 0.00173909
2.44, 0.00173909
2.441, 0.00173909
2.442, 0.00173909
2.443, 0.00173909
2.444, 0.00173909
2.445, 0.00173909
2.446, 0.00173909
2.447, 0.00173909
2.448, 0.00173909
2.449, 0.00173909
2.45, 0.00173909
2.451, 0.00173909
2.452, 0.00173909
2.453, 0.00173909
2.454, 0.00173909
2.455, 0.00173909
2.456, 0.00173909
2.457, 0.00173909
2.458, 0.00173909
2.459, 0.00173909
2.46, 0.00173909
2.461, 0.00173909
2.462, 0.00173909
2.463, 0.00173909
2.464, 0.00173909
2.465, 0.00173909
2.466, 0.00173909
2.467, 0.00173909
2.468, 0.00173909
2.469, 0.00173909
2.47, 0.00173909
2.471, 0.00173909
2.472, 0.00173909
2.473, 0.00173909
2.474, 0.00173909
2.475, 0.00173909
2.476, 0.00173909
2.477, 0.00173909
2.478, 0.00173909
2.479, 0.00173909
2.48, 0.00173909
2.481, 0.00173909
2.482, 0.00173909
2.483, 0.00173909
2.484, 0.00173909
2.485, 0.00173909
2.486, 0.00173909
2.487, 0.00173909
2.488, 0.00173909
2.489, 0.00173909
2.49, 0.00173909
2.491, 0.00173909
2.492, 0.00173909
2.493, 0.00173909
2.494, 0.00173909
2.495, 0.00173909
2.496, 0.00173909
2.497, 0.00173909
2.498, 0.00173909
2.499, 0.00173909
2.5, 0.00173909
2.501, 0.00173909
2.502, 0.00173909
2.503, 0.00173909
2.504, 0.00173909
2.505, 0.00173909
2.506, 0.00173909
2.507, 0.00173909
2.508, 0.00173909
2.509, 0.00173909
2.51, 0.00173909
2.511, 0.00173909
2.512, 0.00173909
2.513, 0.00173909
2.514, 0.00173909
2.515, 0.00173909
2.516, 0.00173909
2.517, 0.00173909
2.518, 0.00173909
2.519, 0.00173909
2.52, 0.00173909
2.521, 0.00173909
2.522, 0.00173909
2.523, 0.00173909
2.524, 0.00173909
2.525, 0.00173909
2.526, 0.00173909
2.527, 0.00173909
2.528, 0.00173909
2.529, 0.00173909
2.53, 0.00173909
2.531, 0.00173909
2.532, 0.00173909
2.533, 0.00173909
2.534, 0.00173909
2.535, 0.00173909
2.536, 0.00173909
2.537, 0.00173909
2.538, 0.00173909
2.539, 0.00173909
2.54, 0.00173909
2.541, 0.00173909
2.542, 0.00173909
2.543, 0.00173909
2.544, 0.00173909
2.545, 0.00173909
2.546, 0.00173909
2.547, 0.00173909
2.548, 0.00173909
2.549, 0.00173909
2.55, 0.00173909
2.551, 0.00173909
2.552, 0.00173909
2.553, 0.00173909
2.554, 0.00173909
2.555, 0.00173909
2.556, 0.00173909
2.557, 0.00173909
2.558, 0.00173909
2.559, 0.00173909
2.56, 0.00173909
2.561, 0.00173909
2.562, 0.00173909
2.563, 0.00173909
2.564, 0.00173909
2.565, 0.00173909
2.566, 0.00173909
2.567, 0.00173909
2.568, 0.00173909
2.569, 0.00173909
2.57, 0.00173909
2.571, 0.00173909
2.572, 0.00173909
2.573, 0.00173909
2.574, 0.00173909
2.575, 0.00173909
2.576, 0.00173909
2.577, 0.00173909
2.578, 0.00173909
2.579, 0.00173909
2.58, 0.00173909
2.581, 0.00173909
2.582, 0.00173909
2.583, 0.00173909
2.584, 0.00173909
2.585, 0.00173909
2.586, 0.00173909
2.587, 0.00173909
2.588, 0.00173909
2.589, 0.00173909
2.59, 0.00173909
2.591, 0.00173909
2.592, 0.00173909
2.593, 0.00173909
2.594, 0.00173909
2.595, 0.00173909
2.596, 0.00173909
2.597, 0.00173909
2.598, 0.00173909
2.599, 0.00173909
2.6, 0.00173909
2.601, 0.00173909
2.602, 0.00173909
2.603, 0.00173909
